lat,lng,cap
22.5364,120.3858,1.86
40.4668,17.6487,3.29
46.7464,-1.9401,1.42
33.3332,130.4667,1.5
49.0483,10.5099,2.64
47.9904,16.3781,6.05
30.7342,114.5452,0.79
51.368,6.111,2.79
52.1368,10.3084,3.5
39.7465,109.8513,4.29
-21.0345,55.7049,2.07
32.6288,131.7588,3.05
34.5583,126.6992,1.43
25.9299,48.9762,1.22
37.6537,38.0984,5.1
-32.4944,-71.1472,7.8
43.7586,141.9865,1.25
31.3108,113.8684,2.29
40.974,14.5222,1.51
36.9674,140.0099,0.66
35.8743,139.9054,0.87
23.0389,120.1459,4.17
32.5618,35.6538,6.53
39.3847,21.2201,1.63
38.7571,-4.4165,0.53
-22.1239,133.4145,0.57
34.4601,132.8129,7.72
25.3126,99.8844,3.63
31.4224,120.9892,0.53
48.3934,12.6633,0.83
37.7496,-120.7575,0.29
47.3191,19.4672,25.3
37.6357,106.8501,4.75
22.7638,-100.8965,1.51
26.9279,73.1741,0.93
44.9632,25.9536,10.57
37.0529,140.8508,22.58
51.027,-113.1615,28.46
38.3037,29.6291,3.77
46.0756,18.1178,0.76
50.0118,-108.6315,0.58
37.895,23.9639,0.61
24.976,34.7129,34.59
36.199,126.8754,2.66
-34.2965,-71.2921,8.17
43.0594,-75.9356,4.93
43.7662,2.0061,0.68
36.4762,-80.6011,2.06
23.0577,111.9892,2.44
-33.635,-70.7035,0.33
36.2309,139.473,0.59
47.4806,-98.8994,0.47
27.3313,81.7505,21.15
34.7396,135.8251,0.54
30.6423,116.9211,4.78
36.4345,-77.5662,6.09
23.4352,114.5592,5.4
36.2409,126.801,2.51
37.2712,114.8604,3.89
40.7947,-89.6101,1.11
40.1421,57.0902,5.65
24.0003,73.1412,5.75
-15.5098,-56.1073,3.35
35.6996,129.1874,1.01
32.8833,116.1836,10.69
51.9396,16.4563,3.45
39.5523,22.2703,0.98
34.6285,127.3965,0.79
45.3181,-122.331,11.97
50.6597,11.0001,2.65
33.0304,-116.9031,0.33
60.8383,21.5886,32.99
38.3609,23.5135,1.09
35.1193,104.7432,6.1
19.8266,110.7991,66.71
44.3498,25.6351,2.19
35.391,139.6255,0.58
33.7028,-112.2892,1.01
40.1449,-87.5826,1.84
34.9626,136.2316,2.34
34.9326,134.9061,1.86
40.6195,43.546,1.56
32.537,101.6046,1.56
23.4579,106.5399,3.0
41.1556,-73.2111,3.14
-22.1286,-49.4748,1.98
10.5316,79.0014,14.21
33.8105,135.2284,0.93
53.9581,16.9298,2.17
38.9238,21.803,0.41
43.2374,17.7841,6.15
40.48,16.8006,3.85
34.9328,115.4301,0.48
38.1143,-122.6353,0.26
28.6967,119.5901,2.28
39.392,2.9368,3.69
43.3877,17.5023,0.62
44.1354,4.213,0.58
34.9131,136.8445,2.94
39.9466,140.2007,1.98
36.5521,139.0801,1.33
35.2346,136.4871,3.14
16.147,-90.1617,2.61
25.7544,107.0379,6.83
32.892,-117.1167,0.57
55.5258,11.5041,0.64
28.3303,117.1444,1.48
29.1616,120.7147,9.73
53.7783,13.384,0.73
43.526,1.1975,3.5
26.4968,119.6441,1.21
35.0562,127.3037,2.59
37.568,-120.5481,0.33
53.0117,13.1799,1.72
6.073,80.3051,2.65
40.2418,22.5327,0.38
39.2283,99.4656,4.05
50.7622,14.052,1.97
49.893,8.6014,2.1
52.1914,-7.4339,5.57
-16.2406,-56.6367,5.71
52.926,15.5213,27.74
26.6074,101.5826,3.56
50.2524,11.0273,0.89
37.1414,136.7374,1.1
41.1985,122.698,0.62
41.87,-0.041,4.08
43.0218,90.3616,95.47
42.5878,-5.6445,0.84
33.4726,118.0297,1.89
24.0171,112.0638,11.24
43.0097,11.8595,1.63
29.4969,113.8882,44.78
-10.1192,-36.154,9.83
39.5173,22.4686,0.34
25.7911,103.4286,11.76
44.6707,-0.4534,5.75
23.2807,114.2174,6.04
36.4158,138.2095,0.97
30.5448,113.3156,32.35
33.8547,134.6289,1.05
36.2155,128.1273,0.98
42.9145,-77.4534,1.26
42.1089,-71.8958,2.43
25.8418,102.5308,2.51
46.9564,-120.505,6.73
33.8261,72.7239,6.75
38.4623,27.3847,0.75
36.4615,139.7553,2.09
34.2624,134.7593,0.98
43.889,1.2897,20.12
42.2934,22.6853,0.62
50.8995,-2.7767,10.96
37.0111,115.4205,9.55
37.7098,114.4262,0.95
39.9396,26.8991,1.65
38.4914,140.9656,0.87
35.1557,104.0284,1.0
-20.1138,-44.1864,1.87
40.7876,119.3968,16.68
33.2577,126.2905,0.32
45.2467,121.9831,64.1
36.8299,-121.5229,0.86
31.955,120.3682,18.97
36.3716,138.9331,0.43
38.0686,21.4655,1.61
53.0658,6.0343,11.67
40.1678,31.9666,2.2
35.4342,127.121,1.07
52.3827,-1.5623,1.59
37.2436,116.4492,31.84
22.2179,113.0999,1.36
27.527,101.3362,7.99
52.2421,18.9848,2.05
32.3241,-82.4301,41.25
26.7335,111.7153,4.34
36.0044,128.1356,1.92
33.2792,107.7012,1.01
35.5562,127.2953,0.83
46.7363,18.4663,1.15
49.3572,10.8256,28.25
24.4055,75.8218,3.35
51.6046,11.5922,1.85
-9.3442,-40.5579,1.82
34.3756,135.7778,1.87
21.6062,109.8164,13.96
14.9352,102.1384,0.87
51.1537,13.1171,1.21
36.2009,127.0086,1.57
39.9917,-2.6745,147.61
15.3313,108.7087,40.16
35.2241,115.5849,2.11
26.9033,113.331,1.44
-0.47,35.1819,0.82
-37.9964,176.8086,24.01
49.709,18.1175,2.85
36.2267,138.5404,1.4
36.1369,137.8887,1.72
48.7933,12.8692,3.5
40.8537,117.9132,0.51
33.0645,115.1526,1.94
15.319,76.2252,2.57
15.9251,108.2701,1.59
11.3707,104.6441,0.79
43.9547,144.2123,1.07
31.3654,131.0013,1.22
39.7077,-7.8733,1.97
34.1102,-80.8867,0.81
39.5892,-1.4279,2.27
45.6958,25.7174,6.64
34.8467,-111.8325,0.87
24.3815,103.1708,0.72
11.1558,106.602,0.55
37.6623,30.3096,16.9
34.8016,135.7226,1.2
32.0121,-83.0897,2.11
31.8916,130.3197,2.03
36.6946,112.553,3.78
37.1056,122.4105,6.81
37.2385,115.5194,8.35
36.8186,127.5028,3.28
41.298,123.152,1.34
38.6534,22.58,1.74
37.46,140.3915,1.69
35.3922,135.9175,2.21
24.9962,116.9409,5.25
45.9676,123.6489,1.44
37.2544,-121.8985,0.41
39.4619,111.4185,10.92
-22.8145,-51.9816,1.24
51.1611,11.8954,5.52
31.1819,-83.7598,0.37
35.3329,126.4766,1.46
44.7183,9.8783,1.55
23.9953,99.5448,6.77
39.9193,-5.1943,2.88
43.5822,-73.228,0.76
38.7072,-75.216,0.83
-9.7088,-42.6834,0.71
31.8931,55.9832,6.16
29.9712,101.3222,30.68
37.9261,34.5027,4.12
44.1001,-94.0525,1.77
35.192,110.2541,1.39
42.5583,-0.5585,3.94
34.8301,32.417,0.5
53.4033,23.4657,3.42
34.2565,134.0385,1.89
45.6803,11.751,1.09
26.9263,101.2099,0.89
38.3827,-6.4841,1.92
37.3732,113.7057,3.85
11.519,106.7723,1.5
42.9968,141.4905,2.53
47.3338,19.0145,1.17
53.5409,-6.1302,5.33
40.8515,22.6806,5.88
25.6833,112.2528,30.08
36.5357,-4.6357,1.14
49.4136,10.2417,1.35
18.4464,79.8784,13.84
37.7185,111.1378,26.6
-5.7886,-36.6413,79.46
36.4714,-119.6086,1.72
43.8452,142.4463,1.49
44.3785,0.4547,7.2
52.5996,20.1805,1.23
52.3394,5.0235,1.3
51.3845,6.137,2.7
34.5047,115.2556,0.33
38.8943,113.9991,0.96
40.6318,-103.1955,3.07
41.3425,-72.8019,1.8
24.5143,120.7527,1.51
34.3531,-78.7883,2.34
39.8825,-76.1547,0.62
38.757,36.3422,6.06
23.5064,107.9519,7.12
34.2346,108.101,0.86
38.3263,32.3742,1.77
23.757,116.611,35.05
30.0321,120.4886,2.69
34.11,116.8848,0.29
49.0,11.6924,4.68
38.825,27.3123,5.76
40.8324,-74.5149,0.37
37.812,22.0404,0.79
36.0703,101.2411,24.95
28.3401,74.2811,1.7
42.5961,141.4638,4.94
38.211,117.1352,4.37
34.8159,137.7212,4.86
34.9701,134.9012,0.8
43.9333,16.409,1.58
42.5206,-5.7381,1.65
35.7481,137.9393,0.44
52.0588,6.1085,1.78
37.3064,21.7157,0.81
31.822,-106.348,0.59
36.6341,22.4041,0.34
34.9072,133.3177,1.1
46.1291,19.3005,1.61
17.0581,106.936,6.65
38.9056,28.7702,4.93
39.8816,114.5059,0.66
-36.0462,145.4531,4.28
34.6058,127.3511,1.03
40.9402,-74.2108,0.9
41.822,140.6096,1.14
45.2314,9.6706,0.38
34.2592,119.2267,2.24
38.6156,29.1124,4.25
41.6183,-72.1422,1.31
21.8691,71.4427,4.47
52.7268,10.2279,1.01
35.3052,140.3482,0.45
43.3205,3.3512,0.35
56.427,21.5377,6.06
28.1437,-16.5023,1.26
38.7862,141.0519,1.64
51.9992,9.6991,3.26
39.7493,-8.7148,0.64
42.5948,-73.1167,0.75
28.7737,-81.3598,1.38
37.1853,38.9981,4.5
27.8004,116.2312,6.36
54.0191,10.0075,0.39
44.0291,16.2447,4.44
34.7245,-85.0454,0.43
45.0649,11.2109,6.51
29.3871,55.7071,0.4
37.0535,105.9996,1.54
10.0962,106.6838,6.24
33.5574,116.5168,0.31
37.291,116.1398,1.24
26.736,75.2731,0.68
34.9837,114.9269,5.37
40.5097,17.8687,2.79
42.0286,-4.5823,0.34
35.5978,140.4704,2.56
36.2268,127.0066,1.22
40.1175,32.5179,5.89
21.3169,81.5867,1.82
35.2939,126.4544,0.91
34.4512,126.5222,5.14
36.334,127.9919,1.55
40.6043,19.7564,13.81
34.8068,126.6265,0.71
41.8603,25.607,2.71
36.5797,140.3968,4.51
39.3324,-75.1903,0.44
42.8947,125.2633,4.01
41.2971,15.7583,2.25
39.9556,-82.4372,1.06
34.4795,134.2217,0.78
10.6057,107.0332,1.14
45.4901,-92.7968,5.23
36.9374,-120.1705,0.41
39.3967,22.9205,1.02
50.6661,15.0981,1.04
52.6508,-6.2687,12.26
-4.9574,-37.3094,1.75
29.0923,102.4833,68.82
34.1766,112.2303,1.49
36.8291,121.5157,3.07
51.2929,6.4335,1.42
37.2349,113.8046,5.79
34.4239,134.8658,0.81
51.2148,19.2628,1.4
38.9403,-121.8286,0.28
25.1971,98.9016,0.69
32.9633,130.1463,0.58
38.2342,127.9864,0.63
36.0105,140.1841,1.56
53.3575,22.7323,2.56
12.2756,-86.5034,2.27
24.847,104.7208,0.82
41.8868,-70.9035,1.07
8.1554,-80.949,0.48
51.7391,17.9654,1.95
43.9784,-77.1479,0.9
36.172,-120.3601,1.28
26.8774,105.8059,9.03
47.3594,8.7265,0.4
25.3499,113.0723,6.26
41.8028,140.8923,0.44
41.9222,-1.4612,5.42
34.271,134.7676,1.49
45.5735,10.0162,0.8
37.5975,112.1594,4.79
44.9579,8.5087,8.68
42.3821,-72.5327,2.58
34.1825,131.1531,5.4
5.3469,-73.7087,3.03
32.6392,130.7016,0.44
23.2365,112.6285,0.48
36.9001,114.259,2.55
35.8605,113.1866,1.83
34.1317,-118.7007,4.38
30.9199,117.8488,3.52
50.1779,9.1834,0.86
14.2607,77.2498,3.61
42.2008,142.76,5.78
25.9053,105.9908,11.19
37.7504,-121.3919,0.57
48.3641,16.8355,1.86
33.8738,130.9682,1.66
53.8758,-0.439,2.71
34.0855,109.9515,26.74
36.6101,102.1199,186.68
55.5897,9.5218,91.05
36.7761,22.8879,0.39
25.2269,99.698,3.79
39.1575,-8.5545,2.98
43.9002,123.4833,14.91
31.9308,119.5502,26.1
51.8477,13.6092,4.39
25.1664,98.9124,8.86
39.6659,105.6935,43.77
53.879,10.6862,0.83
21.0019,105.5458,1.26
42.1935,-0.588,7.06
42.8938,-73.9603,1.83
50.7117,14.4844,2.85
33.8912,117.9892,1.54
42.9476,119.7216,24.99
-21.0158,-44.7775,4.14
34.1267,116.2468,0.3
38.1164,21.4631,0.76
-22.3137,166.7791,4.05
32.969,115.9934,0.85
32.0382,111.9351,24.13
27.8538,71.8801,0.64
38.942,-83.5926,0.89
33.2343,114.2335,0.41
46.9225,6.3422,0.43
53.156,-1.0126,12.06
17.2444,78.4929,1.5
33.3544,130.2422,3.25
43.4291,24.6014,1.67
34.3852,136.4139,1.91
46.3824,3.294,2.88
21.2173,71.953,24.14
41.14,118.1865,1.79
48.3629,11.474,1.58
43.9426,-0.4944,9.61
36.0711,112.3793,3.42
40.1394,-74.4459,0.83
48.7659,17.5663,1.48
22.3596,100.166,2.97
40.3871,17.3436,1.64
37.1567,33.0814,0.94
49.8332,-112.9746,22.33
38.0532,112.0227,1.47
10.9298,77.3245,1.05
39.367,22.183,1.41
22.2765,108.1106,0.64
24.8505,105.6968,4.22
35.8206,112.4838,5.64
37.8483,118.1761,4.53
36.8024,14.5212,1.41
52.6814,17.9212,2.68
24.784,103.277,0.71
-18.0116,30.8967,2.77
37.2183,129.085,2.26
49.3365,12.4019,3.95
37.3544,113.4941,1.11
39.1141,34.2548,12.03
35.9123,112.5603,22.18
47.0429,8.3187,0.4
20.6901,85.5763,0.78
52.1524,16.8242,1.67
30.0606,120.0501,5.55
40.3873,-74.4551,2.73
50.9632,-1.4795,12.63
40.7177,22.8019,0.66
49.6959,11.0696,0.4
-17.0756,-46.0215,4.35
38.5728,22.7683,0.6
42.4316,-2.739,2.0
37.2706,110.8303,2.0
48.7335,17.3513,1.83
38.6161,21.6224,1.39
39.6084,141.082,3.27
50.5156,18.7275,1.18
37.7347,14.1061,0.37
51.974,85.8556,9.72
34.9781,135.643,5.45
43.5325,12.9602,1.97
35.6002,115.7243,0.89
44.736,-72.409,0.27
37.2295,115.6031,6.45
22.5283,120.5382,3.24
44.0801,-0.6698,22.69
38.168,-6.5605,77.6
23.444,120.5935,0.99
39.1743,117.7246,2.14
36.0167,140.2889,1.58
39.3565,111.2478,0.5
35.6371,138.6276,0.44
48.2167,10.1231,2.11
40.2825,17.9273,1.25
34.3775,132.0073,3.37
38.2315,128.0718,1.75
-34.1747,138.4412,0.49
33.0474,119.6022,0.57
56.2089,22.2944,0.73
40.8888,-83.3319,2.05
34.1836,108.9127,1.76
51.7938,5.0304,1.5
49.4079,15.2181,0.4
50.3033,15.827,1.66
-21.5201,-45.4991,8.77
34.2971,116.1024,0.59
43.4741,-0.9796,5.82
36.0313,140.4885,1.67
33.8731,119.1226,5.05
34.9492,126.5931,0.62
48.1684,21.5102,2.43
36.6546,113.6233,2.42
38.3496,22.3647,0.48
22.6412,100.5164,0.81
44.6215,7.7545,8.53
51.1896,17.6352,1.4
37.3599,127.6841,4.19
39.4923,113.0721,51.34
38.4553,38.365,1.12
30.3571,-99.7042,1.88
44.4558,25.7327,0.97
29.5932,115.5606,3.78
36.991,14.4379,1.58
31.2555,98.0378,64.04
35.8657,140.1611,3.96
21.4682,111.0818,4.94
21.5382,110.5021,5.92
34.2229,50.4342,2.44
37.6069,29.0981,0.91
11.9273,106.6401,4.38
23.5331,120.4944,1.81
35.0524,116.3176,1.41
8.3853,-80.3908,78.0
47.5242,-92.1816,5.44
38.7924,36.4775,0.63
38.8183,22.5016,0.93
11.2476,106.6194,1.19
-30.1346,-51.381,5.87
33.697,73.0223,1.36
38.1102,-1.2474,1.52
41.6191,26.2112,0.58
55.6286,21.265,0.98
54.0526,22.9328,3.62
42.1586,-71.5829,0.33
42.3712,86.2455,143.32
31.8574,131.3675,1.05
10.6076,77.9327,0.57
33.5087,115.7628,0.43
38.903,-1.4965,0.71
39.4835,117.1484,3.19
58.4065,26.8232,0.65
34.8545,135.8693,2.54
23.9704,115.095,0.63
58.375,13.5836,1.54
43.725,111.8272,24.26
-5.1328,-37.925,8.83
42.4657,26.6823,0.39
39.642,-105.1082,0.37
32.3531,35.3721,0.72
48.7742,12.8355,1.18
39.3118,106.7236,1.05
48.6101,11.7724,0.61
50.3516,13.7646,0.86
51.0006,12.128,5.18
47.4498,126.7334,1.37
25.958,104.4786,9.21
35.6942,140.1499,1.49
39.4215,22.4262,0.51
20.4604,110.289,9.01
36.1342,140.5522,2.89
-22.2344,-43.3071,7.2
18.6547,-99.6286,0.91
38.3612,23.4112,0.73
41.0783,-74.1529,0.79
36.0142,-119.1088,1.16
39.9487,22.3349,0.65
52.8801,19.1472,2.34
32.8265,115.0358,0.4
25.2966,100.8253,1.8
57.0066,9.7253,0.92
38.8913,27.1416,7.54
43.4765,-72.9833,5.54
34.7759,134.9012,1.99
38.1521,127.0879,0.99
36.0072,111.9341,2.07
36.3417,138.4663,0.57
34.5479,107.1574,37.16
46.2017,19.3552,0.88
54.2314,22.0574,3.04
-7.4872,-39.0085,2.39
20.7327,83.4635,2.07
29.761,121.8923,2.33
40.6108,23.2292,2.17
38.6953,22.8586,0.32
43.9642,-75.9836,2.5
37.2244,-8.6275,0.43
14.9973,102.4965,15.55
49.0018,11.749,9.03
43.2611,141.3899,3.57
43.2321,17.7937,10.61
35.4849,136.932,0.57
51.5355,11.9429,5.4
51.6651,17.9571,1.32
41.1975,-5.8893,0.33
54.7274,18.089,11.19
34.7456,134.9201,1.61
33.4999,117.7606,0.29
33.9925,-118.2315,0.41
37.9575,116.361,0.73
41.5431,13.4773,2.34
22.3789,108.2327,3.26
35.0629,114.5179,0.49
31.6153,130.454,0.37
45.0349,10.4003,0.41
44.8991,4.8685,1.24
28.9,-99.1651,147.24
32.0067,112.0532,3.25
45.9593,124.7295,26.95
42.7269,141.7675,2.07
38.4503,114.6053,3.66
33.3627,129.8544,0.84
35.8169,140.4998,0.95
30.5751,78.0176,2.1
40.0224,31.8398,1.61
47.9181,8.5266,2.6
32.9763,116.1677,0.41
42.6152,119.7971,5.31
-15.6715,-48.113,2.87
41.936,-72.5029,2.08
36.342,139.3192,0.81
31.7823,130.7881,2.96
33.7214,-80.1898,3.05
53.227,-1.3712,5.84
33.6521,130.9869,2.02
36.4865,-120.0451,1.71
35.441,112.2286,2.48
32.9372,107.7731,5.92
25.6214,110.6553,1.08
31.6858,74.0873,1.4
43.1591,2.7332,2.2
42.3377,-4.2754,0.34
36.1115,139.3639,0.56
36.8593,-119.785,0.72
51.0761,5.1446,1.63
39.9727,-74.9924,0.76
39.7189,112.6729,0.92
41.4203,-0.4532,1.76
39.1685,-119.7446,1.81
40.5122,17.8468,2.23
41.5843,-86.6912,1.32
36.5763,128.8151,0.75
52.3296,6.1161,2.49
45.0024,11.5397,16.28
25.8564,116.3584,1.12
50.9779,3.2306,4.44
51.9338,11.5345,2.98
30.0573,114.9295,0.61
22.9944,-82.3514,1.11
34.6672,136.4639,0.98
58.2969,26.5438,2.2
42.0942,124.2867,39.97
34.8821,136.8718,4.22
42.3548,142.3664,1.2
37.0391,112.7061,1.53
14.777,43.0768,1.92
11.1699,108.2755,4.73
35.0046,128.2538,1.81
35.4106,126.8009,1.05
50.0512,8.2708,0.99
30.7503,34.6776,5.47
30.449,112.7382,23.39
40.2429,32.5262,2.8
36.0657,139.9025,2.69
31.718,131.0335,1.37
53.95,11.6077,7.24
-17.6312,-44.9066,99.19
33.9251,-117.9193,0.55
36.63,31.9103,4.45
34.4386,-117.4547,0.26
51.4553,13.8882,8.02
40.8235,-74.0713,0.7
50.9371,5.4354,1.19
33.8856,115.8957,0.28
50.0309,7.156,0.93
37.632,-121.7836,0.41
36.3524,140.3828,3.18
51.1289,11.3644,0.69
35.4468,128.3816,0.85
43.5682,115.0295,164.77
34.3705,126.5495,3.28
50.4147,-104.4631,18.55
31.3421,120.7194,1.46
36.5716,127.3648,0.64
41.7847,-4.5625,0.7
44.4081,7.8196,0.76
42.5949,12.0387,1.33
40.4905,34.8938,6.69
37.0716,-121.5924,0.88
50.6769,9.6054,2.2
27.954,-82.4318,0.9
36.5706,115.7488,2.44
41.3605,-84.3202,1.34
37.5187,22.558,1.03
10.9951,107.4226,1.66
11.4237,77.7643,0.69
35.8543,115.6148,0.32
37.1878,115.6779,8.89
44.2303,25.8156,1.67
-25.55,119.3161,14.03
30.7957,119.8566,13.33
36.3119,139.3976,1.14
35.4935,140.3872,0.51
-34.7937,142.5372,57.61
20.4333,74.2584,13.43
32.6714,130.7078,0.99
40.2238,-77.1558,0.88
35.0605,33.3673,1.89
52.4894,13.6974,2.1
39.7312,22.4054,1.02
43.6627,45.334,0.79
31.4668,116.8234,1.28
26.7049,111.5879,3.08
31.3391,130.8122,0.48
13.147,-61.1513,0.69
50.7477,20.5179,2.92
27.2961,72.5058,1.02
40.0748,44.5143,0.41
-23.9373,132.7722,0.82
33.0228,-81.2935,12.56
34.7883,113.5324,1.31
36.6439,106.7816,0.73
25.9332,104.4855,3.75
40.9321,-74.6231,1.54
40.2507,-77.0256,0.31
41.0437,14.5646,0.6
41.0309,24.8444,0.95
34.7288,137.8949,0.87
41.5207,-4.8999,2.39
29.386,74.0986,1.33
-32.9332,147.7318,12.55
37.0849,107.0644,0.95
49.0859,8.2164,0.99
29.7874,75.0874,12.46
14.2671,121.0787,1.05
37.749,22.8288,0.31
32.6445,120.6843,0.35
39.7082,34.634,9.6
48.3924,8.6844,3.71
45.1104,10.6427,1.55
51.4673,13.509,6.71
38.6056,39.515,3.69
49.0026,16.5996,7.11
44.2558,-75.9992,10.85
34.1036,130.9029,1.33
40.6612,-91.3133,4.87
53.3889,13.2209,0.76
33.3153,126.2007,0.8
35.9463,140.1531,1.0
27.8309,111.7295,5.18
8.8458,78.0836,1.57
31.2144,113.89,9.98
41.9926,21.0147,5.79
37.076,15.1863,1.06
36.4235,128.4421,1.21
39.7182,-0.6666,0.68
53.8415,13.257,2.68
49.9936,10.3152,0.35
42.8329,13.7531,2.28
47.0515,17.4345,0.99
40.4318,-104.9868,0.96
51.4481,14.2547,2.79
30.4394,70.5654,6.58
57.8091,26.0432,5.71
44.3966,12.1033,1.17
36.3358,140.4345,3.03
41.0865,-85.1067,3.53
23.5764,108.0451,4.34
37.4666,128.1909,0.4
44.7628,-88.8094,4.52
33.3468,126.2494,2.44
51.668,17.9482,2.49
37.3117,14.3119,1.4
34.4363,-79.0897,1.24
46.1552,8.9608,0.52
41.2645,22.9592,0.53
16.0644,43.1598,0.61
38.1493,32.5034,3.12
-19.6826,-43.2029,2.29
42.6176,13.8579,6.67
23.0964,120.266,0.53
43.8639,-75.7194,4.83
-21.8833,-42.6662,0.86
30.5319,119.6245,0.95
36.9449,-120.4642,0.8
40.433,50.0551,3.84
-29.7073,31.0316,0.64
38.1769,74.023,1.06
36.4991,128.2629,0.92
11.5801,106.8952,0.64
8.7347,78.1294,13.48
37.13,138.348,1.63
35.6816,139.988,3.19
44.8946,8.6185,0.94
31.6864,130.5567,0.65
46.5419,19.469,41.9
35.3415,136.5523,1.79
44.9132,123.2411,2.58
43.9103,12.8048,1.71
47.212,14.4501,0.85
36.0686,140.344,1.31
21.1012,77.9597,24.92
10.6631,77.2813,3.1
33.3518,-82.8091,0.52
37.3653,22.7582,0.77
30.2732,114.0411,1.16
23.5492,120.2568,0.84
20.7445,74.1261,2.58
38.188,-7.4013,5.72
38.8472,-76.6663,1.83
41.9575,115.7123,6.42
45.6404,-95.3436,6.89
37.9039,140.591,29.75
40.4612,21.3369,0.53
34.509,127.3666,4.69
43.659,23.0727,3.29
38.5969,21.2325,1.17
40.8264,22.4777,1.8
33.9754,-117.0334,0.35
34.0683,133.6649,1.66
45.3591,8.258,1.79
43.6983,89.575,30.22
37.4702,105.7973,1.29
40.4307,33.2606,2.0
44.4369,-73.0738,0.38
-24.7537,27.3521,1.22
-3.6987,-40.3201,1.19
16.1931,80.2518,4.12
37.9728,32.3943,1.77
40.9227,26.1759,0.34
49.2634,7.3357,0.49
37.2149,115.1301,0.6
23.7532,76.1139,16.56
51.0581,18.5252,2.21
34.297,133.9262,5.86
57.7364,12.0659,4.58
11.5508,106.5592,1.84
35.4497,127.3266,4.02
42.3065,119.0375,0.6
18.4095,98.9961,2.61
34.7699,135.7762,1.51
40.673,-8.6141,2.42
25.5347,112.2872,3.26
-32.9216,17.9852,0.33
36.525,128.0086,2.77
13.4739,79.9751,1.47
41.1455,82.6029,46.82
31.6755,34.6065,2.81
34.6827,107.8138,1.45
41.9545,21.651,2.63
35.4404,126.9142,0.97
41.3912,-74.5231,3.44
48.0782,14.6801,3.02
34.364,131.1608,1.17
42.3997,-122.83,10.61
49.5312,10.2883,0.99
16.2259,-61.5486,1.46
37.4617,15.0184,0.56
24.9209,74.63,5.59
35.1778,139.8207,3.92
40.4198,-104.8941,7.7
34.7513,110.4739,4.26
39.4946,-3.5342,14.06
40.0347,18.1159,1.47
23.8638,103.6673,12.83
21.1679,72.6866,63.09
38.3584,-121.9705,0.93
29.2261,119.8449,1.67
29.4092,121.3335,0.59
36.8923,22.7987,5.42
19.7873,110.9205,10.23
38.4791,114.3407,20.45
35.9921,139.6819,1.04
23.4803,114.5475,3.39
44.5835,7.7901,1.36
33.3631,-117.2589,1.66
46.3361,130.6477,1.87
25.2989,98.9011,7.75
27.3774,103.0655,0.89
36.3764,119.7792,1.43
34.9262,-117.7006,1.61
67.0362,-126.0725,0.36
40.2518,22.5037,0.65
35.6017,-119.5064,0.7
41.0735,120.2564,3.15
41.4737,26.4831,0.35
40.6461,16.7915,3.02
48.0183,13.5895,0.47
32.2804,118.8137,0.65
32.7588,108.7237,15.38
38.4719,114.2618,11.87
34.7722,-85.3723,2.44
47.9793,9.6545,0.51
34.474,134.9241,48.83
26.2376,100.5354,1.16
34.3076,-119.1119,0.67
34.9334,126.551,0.49
35.6431,140.2524,1.31
34.5465,126.3079,1.39
44.4155,11.6476,1.63
29.1732,75.7613,8.04
33.7644,-84.4009,0.29
35.3151,126.4628,0.68
37.3326,14.3921,2.66
26.3706,111.4335,8.13
23.5483,109.6352,0.7
38.5293,114.1949,5.68
44.385,7.5927,1.27
55.7641,21.2003,1.0
11.2797,107.3524,1.28
43.7037,144.0153,4.77
15.5626,79.9171,0.59
33.9698,133.3687,42.03
51.9327,16.4544,15.85
30.94,118.648,0.76
36.9746,140.7838,39.55
35.0188,136.5559,1.73
43.5759,11.0224,2.91
47.7134,23.1325,1.31
37.1325,15.1745,1.16
37.3187,111.1952,0.93
37.841,-1.8231,0.71
44.9092,86.3584,85.33
51.289,11.8688,8.91
38.1258,31.1098,7.37
37.1573,119.9935,1.38
51.1018,0.9767,9.96
41.8445,122.1897,10.79
12.1884,-86.3539,2.5
51.421,11.567,0.59
-16.2982,-48.8685,0.59
46.9607,130.1943,0.51
24.5987,102.0246,25.38
35.2644,128.2241,1.14
39.7561,-2.9351,0.96
37.1687,33.2568,1.76
40.4417,-0.8517,0.43
37.252,140.0252,1.53
15.1321,77.623,1.81
52.847,13.2973,0.5
37.4792,129.1362,1.86
40.1931,28.3654,0.67
34.8566,139.0741,1.73
42.3021,-83.7063,0.34
35.1188,134.1859,0.92
33.3437,130.5902,0.42
38.3698,114.9571,11.23
33.0945,116.0313,1.29
42.1812,-72.3177,0.68
53.7263,14.0202,2.38
37.6652,-1.8842,2.04
51.2055,19.234,5.08
42.8693,13.8877,0.66
21.5725,108.4505,4.12
51.1154,6.0082,1.06
27.6282,117.3056,1.41
34.0061,131.2906,2.37
42.3218,143.3248,1.28
36.8149,14.5253,3.43
36.8579,126.5733,0.87
39.6428,3.4003,3.32
51.5446,12.3996,4.87
38.0856,115.892,0.81
41.0578,114.2743,0.41
37.5625,114.2888,8.2
29.9844,-90.0294,1.3
33.4274,109.7437,3.57
32.4604,117.3375,2.3
43.9261,10.9891,1.56
39.5857,115.2452,0.64
51.0577,12.1887,1.83
47.9435,46.6816,65.56
36.5265,129.1395,0.88
38.5779,-89.6998,2.26
41.1975,-96.3752,38.9
44.1879,0.5777,2.3
35.9232,113.8936,0.6
50.2874,-5.1137,6.66
